sector,asset_id,old_top_parent,new_top_parent,immediate_owner_also_changed
Gas Plant,G100000402685,E100000001248|E100000123261,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Gas Plant,G100000410549,E100000000180|E100000000217|E100000000490,E100000000180|E100000000217|E100000000245|E100000000490|E100000125903|E100000132388|E100000180733|E100001000328|E100001015587|E100002022845,False
Gas Plant,G100000405094,E100000000169|E100000000598|E100000001585|E100000123261|E100001011706|E100001015587|E100002000849|E100002000850,E100000000169|E100000001585|E100002016021,False
Gas Plant,G100000401931,E100000001269|E100000002261|E100000002298,E100000001269|E100000002261|E100000002298|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100001018038,E100001011215,E100000123261|E100001011215,False
Gas Plant,G100000406200,E100000002128|E100001000277,E100000002128|E100001000277|E100001015587,False
Gas Plant,G100000411161,E100000000354|E100000001859|E100001000146,E100000000354|E100001000146,False
Gas Plant,G100000410268,E100000000580|E100001011030,E100001000085|E100001000348|E100001010595|E100001011030|E100001015587|E100001015833|E100002003009,False
Gas Plant,G100000413039,E100000001129,E100000001129|E100000001205|E100000123261|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015833|E100001016645|E100002000188|E100002001974|E100002016383|E100002016384|E100002016385|E100002016386,False
Gas Plant,G100000410020,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000410539,E100000000777|E100000000781|E100000001558|E100001000212|E100001000730|E100001015587|E100001016556,E100000000777|E100000000781|E100000000962|E100000001558|E100001000212|E100001000730|E100001015587|E100001016556|E100002025041,False
Gas Plant,G100000401597,E100000001134,E100002024361,False
Gas Plant,G100000412706,E100000000646|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000249|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000646|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000249|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000404567,E100000000707|E100001000412|E100001010832|E100002005898,E100000000707|E100000004351|E100001010832|E100001015587|E100002005898|E100002016089|E100002022361,False
Gas Plant,G100000403430,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000403769,E100000001135,E100000001135|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000403434,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000402752,E100000001194|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001194|E100001000348|E100001010595|E100001010596|E100001010928|E100001015587|E100001015833|E100002001203,False
Gas Plant,G100000410101,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
Gas Plant,G100000400208,E100000001728|E100001000082,E100000004298|E100002022430,False
Gas Plant,G100000401824,E100001000632|E100002003226,E100001000208|E100001000348|E100001000901|E100001010595|E100001010596|E100001010706|E100001010707|E100001015587|E100001015833|E100002001974|E100002021845,False
Gas Plant,G100000402834,E100000001133|E100001014079|E100001015587,E100000001133|E100000123261|E100001014079|E100001015587|E100002022063|E100002022295,False
Gas Plant,G100000405105,E100000000584|E100000000588|E100000000590|E100000000596|E100000001360|E100001010480,E100000000584|E100000000590|E100000000596|E100002011797|E100002015260,True
Gas Plant,G100000400758,E100000001103|E100001015587,E100000001241|E100001000348|E100001000901|E100001010595|E100001010596|E100001010706|E100001010707|E100001014543|E100001015587|E100001015833|E100001016645|E100002000188|E100002001974,False
Gas Plant,G100000412068,E100000000978|E100001014317|E100002002996|E100002002997|E100002002998,E100000000978|E100000001226|E100001000348|E100001010595|E100001014317|E100001015587|E100001015833|E100001016252|E100002002996|E100002015950|E100002021876|E100002021948|E100002021949|E100002022963|E100002022964,False
Gas Plant,G100000403225,E100001011064,E100000001155,False
Gas Plant,G100001017946,E100000001155|E100000001235,E100000001155|E100000001235|E100001000348|E100001010595|E100001014141|E100001015587|E100001015833|E100002001974,False
Gas Plant,G100000403410,E100000123261|E100001010205,E100000001143|E100000123261|E100001010205|E100002022051|E100002022052|E100002022053,True
Gas Plant,G100000405072,E100000000382|E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000079|E100001000178|E100001000179|E100001000348|E100001000382|E100001000823|E100001000894|E100001000901|E100001010595|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000382|E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000079|E100001000178|E100001000179|E100001000348|E100001000382|E100001000823|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000409491,E100000123261|E100001010205,E100000001143|E100000123261|E100001010205|E100002022051|E100002022052|E100002022053,True
Gas Plant,G100000400724,E100000000018|E100000001534|E100001000348|E100001010427|E100001010428|E100001010429|E100001010595|E100001015587|E100001015833|E100001016380|E100001016390,E100000000018|E100000001534|E100000123261|E100000129050|E100000135826|E100000139852|E100000181249|E100001000348|E100001010427|E100001010428|E100001010429|E100001010595|E100001015587|E100001015833|E100001016380|E100001016390|E100002005438|E100002015130|E100002015131|E100002015132|E100002021813|E100002022039|E100002022843,False
Gas Plant,G100000406658,E100000000140,E100000001234,False
Gas Plant,G100000414235,E100000001309,E100000001309|E100000001534|E100000123261|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000406935,E100000001265|E100000123261|E100001000901|E100001010705|E100001010707|E100002003284,E100000123261|E100001014141|E100002001974|E100002007946|E100002007947|E100002025008|E100002025009,True
Gas Plant,G100000404180,E100000000104|E100000132388|E100001000901|E100001010705|E100001010707|E100001014312|E100001014314|E100001014315,E100000000104|E100000132388|E100001000901|E100001010705|E100001010707|E100001014311|E100001014312|E100001014314|E100001014315|E100001015587|E100001015800|E100002001399|E100002001974|E100002019356|E100002019357|E100002022231,False
Gas Plant,G100000403896,E100000002185|E100000132428,E100000001247|E100000123261|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000412686,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000403906,E100000001129,E100000001129|E100000001205|E100000123261|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015833|E100001016645|E100002000188|E100002001974|E100002016383|E100002016384|E100002016385|E100002016386,False
Gas Plant,G100000409356,E100000000863|E100000132388|E100001000094|E100001000270,E100000000863|E100000001492|E100000121185|E100000132388|E100001000094|E100001000270|E100001010702|E100001011056|E100001015587,False
Gas Plant,G100000410306,E100000000395|E100001000348|E100001010234|E100001010595|E100001015587|E100001015833,E100000000395|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000401769,E100002001076|E100002001077,E100002001077|E100002022446,False
Gas Plant,G100000402028,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000410190,E100000000839|E100000000845|E100000000874|E100000001096|E100000001107|E100000121185|E100000136108|E100001000094|E100001000270|E100001000330|E100001000348|E100001000615|E100001010595|E100001015587|E100001015833|E100001015988|E100001015989|E100001015991|E100001015992|E100001016771|E100002000989|E100002004538|E100002004539|E100002007653|E100002007660,E100000000839|E100000000845|E100000000874|E100000001096|E100000001107|E100000121185|E100000136108|E100001000094|E100001000270|E100001000330|E100001000348|E100001000615|E100001010595|E100001010596|E100001015587|E100001015833|E100001015988|E100001015989|E100001015991|E100001015992|E100001016771|E100002000989|E100002004538|E100002004539|E100002007653|E100002007660|E100002016408,False
Gas Plant,G100000406763,E100000001265|E100000123261|E100001000901|E100001010705|E100001010707|E100002003284,E100000001265|E100000123261|E100001000348|E100001010595|E100001014861|E100001015587|E100001015833|E100002019719|E100002022242|E100002022243,False
Gas Plant,G100000404111,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000400521,E100000000411|E100000000985,E100002017820,False
Gas Plant,G100000404738,E100000000675|E100000000777|E100000000839|E100000000845|E100000000846|E100000132388|E100001000198|E100001000209|E100001000210|E100001000211|E100001000329|E100001000330|E100001000331,E100000000675|E100000000777|E100000000839|E100000000845|E100000000846|E100000001305|E100001000198|E100001000209|E100001000210|E100001000211|E100001000329|E100001000330|E100001000331|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100001017909,E100000001222,E100000123261|E100002003623|E100002003624|E100002003625,False
Gas Plant,G100000403280,E100000001262,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Gas Plant,G100001017949,E100000001262,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Gas Plant,G100001018603,E100000001830|E100001010860|E100001015587|E100001015800|E100002001374|E100002001375,E100000000104|E100000001830|E100000123261|E100001000901|E100001010705|E100001010707|E100001010860|E100001014064|E100001014312|E100001014849|E100001014861|E100001015587|E100001015800|E100002001375|E100002001399|E100002001974|E100002004300,False
Gas Plant,G100000401103,E100000000651|E100000001030|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000324|E100001000380|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000651|E100000001005|E100000001030|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000324|E100001000348|E100001000380|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002005441|E100002011285|E100002021923|E100002022203|E100002022961,False
Gas Plant,G100000406539,E100000001758,E100000001758|E100000123261|E100000132388|E100001011471|E100002021950,False
Gas Plant,G100000400803,E100000000387|E100001015587|E100002001974,E100000000339|E100000000387|E100000002872|E100000123261|E100001000348|E100001010063|E100001010064|E100001010595|E100001015587|E100001015833|E100002001974|E100002021743|E100002021744|E100002021760,True
Gas Plant,G100000406182,E100000002128|E100001000277,E100000002128|E100001000277|E100001015587,False
Gas Plant,G100000412690,E100000000657|E100000000659|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000652|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000408790,E100000000878,E100000000878|E100000123261|E100000132388,True
Gas Plant,G100000401101,E100000000651|E100000001030|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000324|E100001000380|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000651|E100000001005|E100000001030|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000324|E100001000348|E100001000380|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002005441|E100002011285|E100002021923|E100002022203|E100002022961,False
Gas Plant,G100000402820,E100001011595,E100002022227,False
Gas Plant,G100000411194,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
Gas Plant,G100000400652,E100000001247|E100002007657,E100000001247|E100000123261|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000403076,E100000001732,E100002021938,False
Gas Plant,G100000400629,E100000000027|E100000001079|E100001000095|E100001011511|E100001015587,E100000000027|E100000001079|E100000003684|E100001000095|E100001011511|E100001015587|E100002007863,False
Gas Plant,G100000412908,E100000000382|E100000000460|E100001000079|E100001000348|E100001000901|E100001010595|E100001015587|E100001015833|E100002003325,E100000000382|E100000000460|E100001000079|E100001000348|E100001010595|E100001015587|E100001015833|E100002003325,False
Gas Plant,G100000403831,E100000000657|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000657|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000406982,E100000000875,E100000000875|E100001000094,False
Gas Plant,G100000403275,E100000001262,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Gas Plant,G100001000043,E100000001123|E100000001534|E100001000348|E100001010595|E100001015587|E100001015833,E100000001123|E100001000348|E100001010595|E100001015587|E100001015833|E100002023035,False
Gas Plant,G100000402755,E100000001194|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001194|E100001000348|E100001010595|E100001010596|E100001010928|E100001015587|E100001015833|E100002001203,False
Gas Plant,G100000403949,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000403431,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000401892,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001140|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100001000143,E100000001640|E100000132388,E100000001640|E100002022035|E100002022036|E100002022037,False
Gas Plant,G100000403687,E100000001139,E100000001139|E100000004265|E100001000348|E100001010595|E100001010596|E100001014434|E100001015587|E100001015833|E100001016645,False
Gas Plant,G100000403232,E100001011064,E100000001155,False
Gas Plant,G100000412960,E100000000339|E100000002872|E100000123261|E100001010063|E100001010064,E100000000339|E100000002872|E100000123261|E100001010063|E100001010064|E100002021743|E100002021744|E100002021760,False
Gas Plant,G100000408841,E100000001492|E100000002087|E100000121185|E100001000094|E100001000270|E100001010702|E100001011056|E100001015587,E100000001492|E100000002087|E100000121185|E100001000094|E100001000270|E100001010702|E100001011056|E100001015587|E100002022089,False
Gas Plant,G100001017962,E100000001324,E100000001324|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000408534,E100000000557,E100000000549|E100000000557|E100001000255|E100001000256|E100001011817|E100001015106|E100001015587|E100002011231|E100002011238|E100002011251|E100002017099|E100002022272,False
Gas Plant,G100000400346,E100000001976,E100000123261|E100001015587|E100002017473|E100002017475,False
Gas Plant,G100000401425,E100000000473|E100000001870|E100000002899|E100001000079|E100001014965|E100001014966,E100000000473|E100001000450|E100001014965|E100001014966|E100001015217|E100001015587|E100002017077,False
Gas Plant,G100000400275,E100000000433|E100000000839|E100000000845|E100000123261|E100001000330|E100001000348|E100001010595|E100001015587|E100001015833,E100000000433|E100000000839|E100000000845|E100001000330|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000407064,E100000000004|E100000132388|E100001012407,E100000004067|E100001012015,False
Gas Plant,G100000403845,E100000001289,E100000001289|E100002001974,False
Gas Plant,G100000409465,E100000001129,E100000002320,False
Gas Plant,G100000401415,E100000000947|E100000000962|E100002004569,E100000000947|E100000000962|E100001015587|E100002004569,False
Gas Plant,G100000400516,E100000000382|E100001000079|E100001000348|E100001000901|E100001010595|E100001015587|E100001015833,E100000000382|E100001000079|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000411848,E100000001450|E100001011819,E100000001450|E100001011819|E100001015587,False
Gas Plant,G100000401953,E100001000632|E100002003226,E100001000208|E100001000348|E100001000901|E100001010595|E100001010596|E100001010706|E100001010707|E100001015587|E100001015833|E100002001974|E100002021845,False
Gas Plant,G100000405219,E100000000172|E100000000316,E100000000172|E100000000316|E100000179968|E100001000086|E100001014866,False
Gas Plant,G100000400013,E100000000021|E100000000026|E100000000030|E100000000032|E100001011522|E100001014929|E100001014930|E100001014931|E100001015587|E100001016294|E100001016295|E100001016296|E100001016297|E100001016298|E100001016299|E100001016301|E100002007863,E100000000021|E100000000026|E100000000030|E100000000032|E100001000348|E100001000901|E100001010595|E100001010707|E100001011522|E100001014929|E100001014930|E100001014931|E100001015587|E100001015833|E100001016294|E100001016295|E100001016296|E100001016297|E100001016298|E100001016299|E100001016301|E100002001974|E100002007863|E100002017159|E100002021926|E100002021929|E100002022085|E100002022141|E100002022296|E100002022985,False
Gas Plant,G100000401776,E100000000654|E100001015587,E100000000654|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000404682,E100000000380|E100000000382|E100000002414|E100001000079|E100001000348|E100001000901|E100001000905|E100001000966|E100001000967|E100001010061|E100001010595|E100001015587|E100001015833|E100002007778,E100000002414,False
Gas Plant,G100000408787,E100000000878,E100000000878|E100000123261|E100000132388,True
Gas Plant,G100000409188,E100000000839|E100000000845|E100000000864|E100000001471|E100000123261|E100001000094|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001010819|E100001011107|E100001011108|E100001015587|E100001015833,E100000000839|E100000000845|E100000000864|E100000001471|E100000002085|E100000123261|E100001000094|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001010819|E100001011107|E100001011108|E100001015587|E100001015833|E100002001974,False
Gas Plant,G100000410096,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
Gas Plant,G100000404915,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
Gas Plant,G100000400599,E100000000854,E100000000851|E100001000090|E100001015587,False
Gas Plant,G100000408304,E100000000547|E100000001959|E100001000255|E100001010201,E100000000547|E100001000255,False
Gas Plant,G100000403826,E100000001209,E100002024424,False
Gas Plant,G100001000290,E100000123261|E100001000384|E100001015587|E100001015848|E100001016132|E100001016133,E100001000384|E100001015587|E100001015848|E100001016132|E100001016133|E100002022072,False
Gas Plant,G100000404112,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000411125,E100000000484,E100000000909|E100000132388|E100002000448|E100002001203|E100002015174,False
Gas Plant,G100000400945,E100000000543,E100000000543|E100002022358,False
Gas Plant,G100000404082,E100000000648|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000648|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000401643,E100000001222,E100000123261|E100002003623|E100002003624|E100002003625,False
Gas Plant,G100000400914,E100000000538|E100000000649|E100000000656|E100000123261|E100000133542|E100000134222|E100001000084|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000538|E100000000649|E100000000656|E100000123261|E100000133542|E100000134222|E100000136108|E100001000084|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000406159,E100000000947|E100000000962|E100002004569,E100000000947|E100000000962|E100001015587|E100002004569,False
Gas Plant,G100000401483,E100001011249|E100001011250,E100000004157|E100001011250,False
Gas Plant,G100000401929,E100000001269|E100000002298,E100000001269|E100000002298|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000402199,E100000001305|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015644|E100001015833,E100000001305|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000404522,E100000001337|E100001000204,E100000001337|E100000003809|E100001000204|E100001015587,True
Gas Plant,G100000410183,E100000000870,E100000000336|E100000000839|E100000000845|E100000000870|E100000001471|E100000123261|E100001000330|E100001000348|E100001000400|E100001000901|E100001010007|E100001010442|E100001010595|E100001015587|E100001015833|E100002001974|E100002016446|E100002016448|E100002021916|E100002021917|E100002021918,False
Gas Plant,G100000402760,E100000001194|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001194|E100001000348|E100001010595|E100001010596|E100001010928|E100001015587|E100001015833|E100002001203,False
Gas Plant,G100000411110,E100001010449|E100001010450,E100000000165|E100000002691|E100001000086|E100001014866,False
Gas Plant,G100000409809,E100000001976|E100000132388,E100000123261|E100001015587|E100002017473|E100002017475,False
Gas Plant,G100000408512,E100000000548|E100000000555|E100000132388|E100001015106,E100000000548|E100000000555|E100001000255|E100001015106,False
Gas Plant,G100000403700,E100000001139,E100000001139|E100000004265|E100001000348|E100001010595|E100001010596|E100001014434|E100001015587|E100001015833|E100001016645,False
Gas Plant,G100001030562,E100000000989,E100000000989|E100000001143|E100000001153|E100000123261|E100001010205|E100002022051|E100002022052|E100002022053,True
Gas Plant,G100000413654,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
Gas Plant,G100001020501,E100000001223|E100001000348|E100001000901|E100001010595|E100001010706|E100001010707|E100001014543|E100001014849|E100001015587|E100001015833,E100000001223|E100000123261|E100001000348|E100001010595|E100001014849|E100001015587|E100001015833,False
Gas Plant,G100000404090,E100000000648|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000648|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000405610,E100000000218|E100000000490,E100000000218|E100000000245|E100000000490|E100000125903|E100000132388|E100000180733|E100001000328|E100001015587|E100002022845,False
Gas Plant,G100000410323,E100000154539|E100002001103,E100002001101,False
Gas Plant,G100000406739,E100000000077,E100000000077|E100000123261|E100001000089|E100001000348|E100001010595|E100001014359|E100001015098|E100001015587|E100001015833|E100002022204|E100002022205|E100002025148|E100002025149|E100002025150,False
Gas Plant,G100000400608,E100000000854,E100000000851|E100001000090|E100001015587,False
Gas Plant,G100000406370,E100000001289,E100000001289|E100002001974,False
Gas Plant,G100000413602,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
Gas Plant,G100000408436,E100000000553|E100000000561|E100000000563|E100000132388,E100000000553|E100001000255|E100001015587|E100001015720|E100002011718|E100002022015,False
Gas Plant,G100001018015,E100000000878,E100000000878|E100000123261|E100000132388,False
Gas Plant,G100000409196,E100000000878,E100000000878|E100000123261|E100000132388,True
Gas Plant,G100000401779,E100000001289,E100000001289|E100002001974,False
Gas Plant,G100000402180,E100000000111|E100001000348|E100001010595|E100001015587|E100001015833|E100002000008,E100000000111|E100001000348|E100001010595|E100001014314|E100001015587|E100001015833,False
Gas Plant,G100001017850,E100000001269,E100000001269|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000403900,E100000000375,E100000000375|E100001015587,False
Gas Plant,G100000408226,E100000000565|E100000001351,E100000000549|E100000000557|E100000001351|E100001000255|E100001000256|E100001015106|E100001015587|E100002011231|E100002011251|E100002017099|E100002022272,False
