LEI,ISIN,domestic,equity_like,lei,name,hq,n_assets,lookthrough_assets
7LTWFZYICNSX8D621K86,DE000DH4YY28,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YY36,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YY44,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YY51,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YY69,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YY77,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YY85,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YY93,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYA9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYB7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYC5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYD3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYE1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYF8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYG6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYH4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYJ0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYK8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYL6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYM4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYN2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYP7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYQ5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYR3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYS1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYT9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYU7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYV5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYW3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYX1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYY9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YYZ6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZ01,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZ19,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZ27,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZ35,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZ50,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZ68,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZ92,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZE8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZF5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZP4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4YZY6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z040,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0C6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0D4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0E2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0F9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0G7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0L7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0N3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0Q6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0R4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0T0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0U8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0V6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z0Y0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z115,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z131,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z149,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z156,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z164,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z172,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z180,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z198,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z1A8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z1Q4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z1W2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z1X0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z230,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z248,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z271,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z289,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z297,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2A6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2B4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2C2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2D0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2E8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2F5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2G3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2H1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2J7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2K5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2L3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2P4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2Q2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2R0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2S8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2T6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2U4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2V2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2W0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2X8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2Y6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z2Z3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z305,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z313,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z321,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z354,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z362,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z370,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z388,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z396,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3A4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3B2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3C0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3D8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3E6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3F3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3G1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3H9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z3J5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z438,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z446,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z453,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z461,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z479,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z487,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z495,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4A2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4B0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4C8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4D6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4E4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4F1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4J3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4K1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4L9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4M7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4N5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4P0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4Q8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4R6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4S4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4T2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4U0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4V8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4W6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z4Z9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z503,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z511,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z529,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z537,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z545,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z552,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z560,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z578,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z586,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z594,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5A9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5B7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5M4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5N2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5P7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5Q5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5R3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5S1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5T9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5U7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5V5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5W3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5X1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5Y9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z5Z6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z602,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4Z610,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZDX2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZDY0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZDZ7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE05,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE13,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE21,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE39,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE47,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE54,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE62,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE70,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE88,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZE96,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEC4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZED2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEE0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEF7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEG5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEH3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEJ9,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEK7,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEL5,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEM3,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEN1,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEP6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEQ4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZER2,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZES0,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZET8,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEU6,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
7LTWFZYICNSX8D621K86,DE000DH4ZEV4,True,True,7LTWFZYICNSX8D621K86,Deutsche Bank AG,Germany,5,1.0
