subject,party,party_name,bucket,residual
E100000132685,E100002003554,Agricultural and Rural Development Authority,methodology,False
E100000130821,E100000131000,Riva Forni Elettrici,methodology,False
E100002007710,E100000000414,Heidelberg Materials,methodology,False
E100000000513,E100001000520,Life Insurance Corporation of India,restatement,False
E100000133043,E100000000656,Sojitz,methodology,False
E100000131237,E100001013609,PT Alfa Energi Investama,build-out,False
E100000004201,E100000000882,ACWA Power,restatement,False
E100000001213,E100001010596,State Street,restatement,False
E100000120693,E100000120731,Kolin Group,methodology,False
E100000002305,E100001000348,BlackRock,restatement,False
E100001015740,E100001015742,Centrica Holdings,methodology,False
E100000121175,E100001015964,Srichakra Commercials,restatement,False
E100002007644,E100002007697,Octopus Energy Generation,methodology,False
E100001010976,E100000000773,Wärtsilä,methodology,False
E100001010367,E100000131000,Riva Forni Elettrici,methodology,False
E100001014935,E100001014936,Haddington Ventures,methodology,False
E100000000610,E100001013560,Cassa Depositi e Prestiti,restatement,False
E100000004260,E100000000892,Swicorp,methodology,False
E100000132814,E100002002695,Mandava Holdings,methodology,False
E100002002959,E100001017632,SUEZ Recycling and Recovery UK,methodology,False
E100000000372,E100001011545,Citibank Europe,restatement,False
E100000001246,E100000123261,natural person(s),restatement,True
E100001015563,E100000000395,BASF,restatement,False
E100001012692,E100001016652,Jindal Stainless Global,methodology,False
E100001015245,E100000000388,Veolia Environnement,methodology,False
E100001010310,E100001015587,small shareholder(s),restatement,True
E100002002780,E100001015587,small shareholder(s),build-out,True
E100001013390,E100001000537,Vietnam National Coal and Mineral Industries Holding,methodology,False
E100000002251,E100002007946,Excelerate Energy,restatement,False
E100000001998,E100002000921,Regional Akimat (Kazakhstan),methodology,False
E100000120842,E100000120594,IDI Infrastructures,methodology,False
E100002002863,E100000123261,natural person(s),methodology,True
E100000003168,E100002001038,Ismail Celik Insaat Sanayi Ve Ticaret,methodology,False
E100000000927,E100001010403,Public Investment Corporation SOC,restatement,False
E100000003981,E100002000935,Sembcorp Energy UK,methodology,False
E100000121392,E100000120621,Indorama Ventures,methodology,False
E100001015739,E100001015740,Gb Gas Holdings,methodology,False
E100000004323,E100000001248,LS Power Development,methodology,False
E100000003648,E100000000907,Nexif,build-out,False
E100001010271,E100001016143,Grupo Gerdau Empreendimentos,restatement,False
E100000003001,E100001000735,Singapore Power International,methodology,False
E100000131071,E100001000709,Tosyalı Holding,methodology,False
E100000130742,E100000130908,Compania Espanola de Laminacion,methodology,False
E100001000884,E100001000885,United Collieries,restatement,False
E100000120696,E100000120695,KVK Energy & Infrastructure,methodology,False
E100002002895,E100000123261,natural person(s),methodology,True
E100000001241,E100001000348,BlackRock,restatement,False
E100001000960,E100001000008,Government of Algeria,methodology,False
E100001011222,E100001015587,small shareholder(s),restatement,True
E100001015741,E100001015739,Spirit Energy,methodology,False
E100001001269,E100001011322,Mt. Wheeler Power,methodology,False
E100001015776,E100001000370,Government of Pakistan,build-out,False
E100000004179,E100000001705,Tenaska,methodology,False
E100000001237,E100001000178,The Master Trust Bank of Japan,restatement,False
E100002003571,E100002003575,TQQ Holding,methodology,False
E100001015356,E100001000210,Government of Kuwait,build-out,False
E100000001464,E100000000829,Polskie Górnictwo Naftowe i Gazownictwo,methodology,False
E100000003520,E100001010606,Kingdom for Energy Investments,methodology,False
E100001010288,E100001015587,small shareholder(s),restatement,True
E100000002165,E100000123261,natural person(s),methodology,True
E100001000469,E100001000470,Corporación Siderúrgica de Venezuela,methodology,False
E100000120802,E100002007618,Madhucon Infra,methodology,False
E100000130908,E100001016152,Barna Steel,methodology,False
E100002006602,E100000123261,natural person(s),methodology,True
E100000120508,E100002003379,The Trustee for Zhu Family Trust,methodology,False
E100001013506,E100000131976,New Vale Coal,methodology,False
E100001013698,E100000132138,Robindale Energy Services,methodology,False
E100000002884,E100000001223,General Electric,methodology,False
E100000120623,E100000120622,Indu Group,methodology,False
E100001010637,E100001015587,small shareholder(s),restatement,True
E100000000473,E100001014965,Paneuropean Oil and Industrial Holdings (Cyprus) Limited,restatement,False
E100000002934,E100000000066,Eletrobras,restatement,False
E100000120039,E100000120038,Akfen Group,methodology,False
E100002000275,E100001015587,small shareholder(s),methodology,True
E100001010315,E100001016139,GP Günter Papenburg,restatement,False
E100000000542,E100001011185,Water & Electric Industries Investment,methodology,False
E100002004667,E100000123261,natural person(s),methodology,True
E100001016152,E100002003620,Attestor,methodology,False
E100002003526,E100001000178,The Master Trust Bank of Japan,restatement,False
E100000131246,E100001010595,The Vanguard Group,restatement,False
E100001000192,E100000123261,natural person(s),methodology,True
E100002004256,E100001000008,Government of Algeria,methodology,False
E100001000779,E100001015587,small shareholder(s),restatement,True
E100000004063,E100000001262,NRG Energy,build-out,False
E100000121154,E100001000537,Vietnam National Coal and Mineral Industries Holding,restatement,False
E100001011644,E100000130768,Moravia Steel,methodology,False
E100001012003,E100000000863,Territorial Generating Company No 2,restatement,False
E100002002696,E100000123261,natural person(s),methodology,True
E100001010163,E100000000537,PT PLN (Persero),methodology,False
E100001010868,E100001010869,KN Invest,restatement,False
E100000121567,E100000121571,Zakłady Azotowe Kędzierzyn,methodology,False
E100000001270,E100001015587,small shareholder(s),restatement,True
E100001000439,E100001010036,OPJ Trading,restatement,False
E100000002646,E100002001063,Irving Infrastructure,methodology,False
E100000121192,E100000121327,Southern Cross Group,methodology,False
E100002000723,E100000123261,natural person(s),methodology,True
E100000001941,E100001010854,Gujarat State Financial Services,restatement,False
E100000132272,E100001016528,PT Nan Riang,methodology,False
E100000000828,E100001011303,Mansa Investments,restatement,False
E100001013344,E100001000537,Vietnam National Coal and Mineral Industries Holding,methodology,False
E100001016678,E100000001322,Vistra,methodology,False
E100001015723,E100001000295,Government of Tunisia,methodology,False
E100001012404,E100001012406,Ferrangoland,methodology,False
E100001011721,E100001000208,Constellation Energy,methodology,False
E100001011777,E100000001173,Carlyle Group,methodology,False
E100001012024,E100000000003,Sonatrach,methodology,False
E100000120416,E100000120532,HRL Holdings,methodology,False
E100001015988,E100002007653,Bp International,methodology,False
E100000121490,E100001011649,SCG Packaging,methodology,False
E100002002822,E100002002823,British Marine,methodology,False
E100001011090,E100000000124,OPTrust,methodology,False
E100000120345,E100000120346,Duc Giang Chemicals Group,methodology,False
E100001013351,E100001000537,Vietnam National Coal and Mineral Industries Holding,methodology,False
E100001012762,E100001015587,small shareholder(s),restatement,True
E100001014543,E100001010707,Capital Research and Management,build-out,False
E100002002832,E100000002721,Coastal Saba Power,build-out,False
E100001016903,E100002003459,Tess Holdings,methodology,False
E100000004359,E100000000604,Ansaldo Energia,build-out,False
E100000121190,E100000120831,Mchenga Coal Mines,methodology,False
E100000120702,E100000120029,PT Adaro Power,build-out,False
E100000121077,E100000121058,PT Petra Unggul Sejahtera,restatement,False
E100002000242,E100000186141,CGN Power,methodology,False
E100000120845,E100001000585,Genuity,methodology,False
E100002007713,E100002007743,Kellas Group Holdings,methodology,False
E100002008207,E100000123261,natural person(s),methodology,True
E100000000876,E100002001276,Russian Copper Company Limited,methodology,False
E100002003252,E100002004701,African Power Coal,methodology,False
E100001000121,E100000123261,natural person(s),methodology,True
E100000000648,E100001000178,The Master Trust Bank of Japan,restatement,False
E100000003831,E100000001358,Public Investment Fund (Saudi Arabia),build-out,False
E100000132729,E100000136608,Katoen Natie,methodology,False
E100000132720,E100002000874,Ineos Runcorn (Tps) Holdings,methodology,False
E100000001918,E100001015587,small shareholder(s),restatement,True
E100000120061,E100001000514,State Grid Corporation of China,methodology,False
E100001011152,E100000000875,Rostec,restatement,False
E100000000650,E100001015587,small shareholder(s),restatement,True
E100002003339,E100000123261,natural person(s),methodology,True
E100000120415,E100001011325,Strata Energy Minerals and Resources,methodology,False
E100000120184,E100000121122,Pitanes Elektrik,methodology,False
E100000001164,E100000001534,JPMorgan Chase & Co,restatement,False
E100001000508,E100001000497,ArcelorMittal España,methodology,False
E100000120174,E100000121186,Royal Group,methodology,False
E100001010528,E100001011139,Habib Group,methodology,False
E100000131070,E100001010330,Vulcan Metal Works,methodology,False
E100000130722,E100000123261,natural person(s),methodology,True
E100001000489,E100001015587,small shareholder(s),restatement,True
E100000002441,E100000000650,Mitsubishi,build-out,False
E100002002959,E100002002960,Pip Infrastructure Investments (No 5),methodology,False
E100000001133,E100001015587,small shareholder(s),restatement,True
E100001000932,E100001000178,The Master Trust Bank of Japan,restatement,False
E100001000597,E100001015587,small shareholder(s),restatement,True
E100000121232,E100002003496,Sahara India Pariwar,methodology,False
E100000120099,E100000120333,Diler Holding,methodology,False
E100001016514,E100002007661,Lehigh Uk,methodology,False
E100000000054,E100001014861,Rubric Capital Management,restatement,False
E100001010018,E100000121405,Tata Sons,restatement,False
E100000000084,E100001000311,Government of Brazil,restatement,False
E100000001794,E100001011475,DC Energia e Participações,methodology,False
E100000120683,E100001016663,Jindal India Powertech,methodology,False
E100000120490,E100000004094,Stadtwerke Bielefeld,methodology,False
E100001012537,E100001015587,small shareholder(s),restatement,True
E100000120008,E100000001305,AES,methodology,False
E100000002345,E100002000135,Great Lakes Energy Cooperative,methodology,False
E100000132471,E100001001437,Waste Management,methodology,False
E100000002487,E100000000067,Eneva,restatement,False
E100000000598,E100000123261,natural person(s),restatement,True
E100000000382,E100001000348,BlackRock,restatement,False
E100000002157,E100001000095,Emirate of Abu Dhabi (United Arab Emirates),methodology,False
E100002009130,E100000123261,natural person(s),methodology,True
E100000004135,E100000000135,Suncor Energy,build-out,False
E100001010277,E100001010270,Gerdau,restatement,False
E100001001273,E100000001193,Dominion Energy,methodology,False
E100002004225,E100002004228,MJH Uniao,methodology,False
E100002000804,E100002000805,Moorgate Pl Holdings,methodology,False
E100000121018,E100000126498,Jiangsu Delong Nickel Industry,methodology,False
E100000002121,E100001016740,Government of Spain,methodology,False
E100001015905,E100001015587,small shareholder(s),restatement,True
E100001001423,E100000001642,Riverstone Holdings,methodology,False
E100000000319,E100001000262,Grupo Argos,restatement,False
E100000000630,E100001015587,small shareholder(s),restatement,True
E100000000388,E100001000348,BlackRock,restatement,False
E100000131546,E100000123261,natural person(s),restatement,True
E100000000806,E100001015587,small shareholder(s),restatement,True
E100001016802,E100002003571,Holding Queiroz de Queiroz,methodology,False
E100001015321,E100001014580,Open Grid Europe,methodology,False
E100001012815,E100002005039,EIG Asset Management,restatement,False
E100001010033,E100001015587,small shareholder(s),restatement,True
E100000120994,E100000120119,BTN Power,methodology,False
E100000132739,E100000123261,natural person(s),methodology,True
E100002002725,E100002002726,Vime Participacoes,methodology,False
E100000001452,E100000001195,Dupont,restatement,False
E100000137871,E100002003352,BEEAH Energy,methodology,False
E100000002873,E100000002872,EP UK Investments,methodology,False
E100001000019,E100000123261,natural person(s),methodology,True
E100000153028,E100001000520,Life Insurance Corporation of India,restatement,False
E100000001315,E100001010595,The Vanguard Group,restatement,False
E100001015632,E100000180733,China National Petroleum,methodology,False
E100000132753,E100000123261,natural person(s),methodology,True
E100000003841,E100000001129,ACON Investments,methodology,False
E100000132771,E100000132867,Renova,restatement,False
E100000120626,E100000120625,Inland Group,methodology,False
E100002000799,E100002000800,Chaptre Greenco Holdings,methodology,False
E100001014807,E100001014808,Sole Holdings,build-out,False
E100000000754,E100000123261,natural person(s),methodology,True
E100002002932,E100002002933,Melton Renewable Energy Newco,methodology,False
E100001015540,E100001015519,Shanxi Guoxin Energy,methodology,False
E100001013814,E100000123261,natural person(s),methodology,True
E100000120996,E100001000710,PT United Tractors,build-out,False
E100000000319,E100001011382,Fondo de Pensiones Obligatorias Porvenir Moderado,restatement,False
E100000000824,E100002000351,PTE Allianz Poland,restatement,False
E100001014602,E100001015409,Electrum Strategic Resources,restatement,False
E100001016961,E100000129877,China ENFI Engineering,methodology,False
E100000132163,E100001016445,PTT Mining,methodology,False
E100000003007,E100000000815,San Miguel,restatement,False
E100002005458,E100002007783,Hargreaves Lansdown,methodology,False
E100001013655,E100001016437,PT Citra Duta Jaya Makmur,methodology,False
E100000131345,E100000131213,AMCI Holdings,methodology,False
E100000120066,E100000120381,Ege Trade,methodology,False
E100000000822,E100000000827,ORLEN,restatement,False
E100000002305,E100001010595,The Vanguard Group,restatement,False
E100000130880,E100001000709,Tosyalı Holding,methodology,False
E100000000546,E100000000566,Saba Power and Energy Group,methodology,False
E100000003816,E100000000841,Nebras Power,methodology,False
E100002000916,E100000000561,Omid Investment Management,restatement,False
E100000004064,E100000001161,BrightSource Energy,build-out,False
E100002005244,E100002005248,BTG Pactual Holding Financeira,restatement,False
E100001012077,E100000137032,Abei Energy,methodology,False
E100000121225,E100000001078,Abu Dhabi National Energy Company,methodology,False
E100000000888,E100001000198,Government of Saudi Arabia,restatement,False
E100000000638,E100000123261,natural person(s),restatement,True
E100000000865,E100000123261,natural person(s),restatement,True
E100000001297,E100002001075,SCGM LIP Member,methodology,False
E100001011308,E100001015377,Province of Saskatchewan (Canada),build-out,False
E100001014519,E100001014520,Crescent Group,methodology,False
E100002000818,E100000123261,natural person(s),methodology,True
E100002003016,E100001011028,Usina Santa Adélia,methodology,False
E100002004625,E100000001247,KKR & Co.,methodology,False
E100001015747,E100001015749,PFM Capital,methodology,False
E100000004260,E100001010061,Engie UK,methodology,False
E100001013396,E100001013557,PT TBS Energi Utama,methodology,False
E100000121211,E100000121210,SJVN,methodology,False
E100001014225,E100001014228,Fluxys BBL,restatement,False
E100000002091,E100000003831,Power and Water Utility Company for Jubail and Yanbu,methodology,False
E100001016008,E100001014007,Southern Company Gas,methodology,False
E100000002892,E100000000320,Ministry of Mines and Energy (Colombia),restatement,False
E100000000505,E100001015587,small shareholder(s),build-out,True
E100000002243,E100002001974,member/employee owned,methodology,False
E100000003885,E100000000552,Iran Power Plant Projects Management,restatement,False
E100001014602,E100001014849,FMR,restatement,False
E100000120996,E100000000657,Sumitomo,build-out,False
E100001012452,E100001012453,Ministry of Public Business Sector (Egypt),methodology,False
E100002008300,E100002008326,Shengli (Fujian) Investment Group,methodology,False
E100001015631,E100000125250,Beijing Chengtong ICBC Equity Investment Fund,methodology,False
E100002002911,E100000000651,Mitsui &,methodology,False
E100000121401,E100000121402,Tan Tao Group,methodology,False
E100002007816,E100000000630,Chubu Electric Power,methodology,False
E100000120230,E100000120229,Chang Chun Group,methodology,False
E100000132208,E100000002054,Hub Power Company,restatement,False
E100000132696,E100000123261,natural person(s),methodology,True
E100001016517,E100000127458,Mengfa Energy Holding Group,methodology,False
E100002007739,E100002007752,Enfinium Holdings 2,methodology,False
E100000130876,E100000123261,natural person(s),restatement,True
E100000121414,E100000121413,Tasyapi Insaat Taahhut Sanayi Ve Ticaret,methodology,False
E100000120239,E100000001982,The Chugoku Electric Power,methodology,False
E100001016012,E100000123261,natural person(s),methodology,True
E100000132911,E100000123261,natural person(s),methodology,True
E100000120062,E100000120064,An Khanh,methodology,False
E100002002724,E100000123261,natural person(s),methodology,True
E100000120137,E100001000404,Siberian Coal Energy Company,methodology,False
E100000002322,E100002000194,Southern Illinois Electric Cooperative,methodology,False
E100002005473,E100000000338,Creditas,methodology,False
E100002004465,E100002004468,Gazprom Gazoraspredelenie,methodology,False
E100001016255,E100001000179,Custody Bank of Japan,restatement,False
E100000004125,E100000000650,Mitsubishi,methodology,False
E100000130710,E100001015587,small shareholder(s),restatement,True
E100001016915,E100000150657,Obayashi Clean Energy,methodology,False
E100001010288,E100001010290,PT Sinarindo Ekamulya,restatement,False
E100000003105,E100000001029,Global Power Synergy,restatement,False
E100000120870,E100000123261,natural person(s),methodology,True
E100000000975,E100001000348,BlackRock,restatement,False
E100000132350,E100002007685,West Cumbria Mining (Holdings),methodology,False
E100001014573,E100002004292,Dimensional Holdings,methodology,False
E100000132981,E100002002696,Parallel 57,methodology,False
E100001015818,E100000000245,PetroChina,methodology,False
E100000155483,E100001000348,BlackRock,restatement,False
E100000120645,E100001011276,Kenanga Nominees (Tempatan),restatement,False
E100000120492,E100000000794,Power Planning and Monitoring,methodology,False
E100000002502,E100000001024,Bangkok Industrial Gas,methodology,False
E100001016015,E100000001250,MDU Resources Group,methodology,False
E100001013479,E100001013484,Botswana Insurance Fund Management,restatement,False
E100001001425,E100000001705,Tenaska,methodology,False
E100000120869,E100000121157,RCR Tomlinson,methodology,False
E100001015826,E100000123261,natural person(s),methodology,True
E100001013036,E100001013038,Demirsan Haddecilik Sanayi Ve Ticaret,methodology,False
E100001015685,E100001015686,Sinopec Kantons Holdings,methodology,False
E100001000114,E100001000115,Girindus Investments,methodology,False
E100002000802,E100002000804,Uk Green Investment Bank,methodology,False
E100002008031,E100000123261,natural person(s),methodology,True
E100001000509,E100001000497,ArcelorMittal España,methodology,False
E100002004061,E100002004062,Asia Pacific Energy Holding (Singapore),methodology,False
E100000132851,E100000123261,natural person(s),methodology,True
E100000000707,E100001010832,Yeoh Tiong Lay & Sons Holdings,restatement,False
E100002000392,E100000123261,natural person(s),methodology,True
E100000120673,E100001000692,Power Company of Karnataka,methodology,False
E100001000852,E100001000404,Siberian Coal Energy Company,build-out,False
E100000000638,E100001015051,"Ministry of Economy, Trade & Industry (Japan)",restatement,False
E100002007964,E100000001143,ArcLight Capital Partners,methodology,False
E100001000973,E100002007018,Pleasant Valley Energy,methodology,False
E100001014605,E100000001245,Kinder Morgan,restatement,False
E100000002661,E100000000465,Cenpower Holdings,build-out,False
E100002007527,E100000123261,natural person(s),methodology,True
E100001011069,E100000001263,NTE Energy,methodology,False
E100002004424,E100002004426,British Columbia Investment Management,methodology,False
E100000120292,E100000120113,BGR Energy Systems,methodology,False
E100001013713,E100000131955,Mwelase Group of Companies,methodology,False
E100000132165,E100000123261,natural person(s),restatement,True
E100000001275,E100000123261,natural person(s),restatement,True
E100002007958,E100000001222,GenOn Holdings,methodology,False
E100000130874,E100001016290,OLIFIN,methodology,False
E100000130724,E100001016312,TYY Resources,restatement,False
E100001000959,E100000123261,natural person(s),methodology,True
E100001000536,E100001016279,Duferco Italia Holding,methodology,False
E100001000049,E100001000050,Klabin Irmãos,restatement,False
E100000004125,E100000000912,Summit Power International,methodology,False
E100001013799,E100001000269,Government of Ukraine,methodology,False
E100002003568,E100002003571,Holding Queiroz de Queiroz,methodology,False
E100002001387,E100002001389,Gloag Investments,methodology,False
E100002003526,E100002003527,UH Partners 2,restatement,False
E100002000567,E100000123261,natural person(s),restatement,True
E100002004465,E100002004467,SG-Invest,methodology,False
E100000000598,E100001015587,small shareholder(s),restatement,True
E100000121445,E100000120851,Ministry of Energy (Mongolia),methodology,False
E100001001297,E100000001322,Vistra,methodology,False
E100000130792,E100000123261,natural person(s),restatement,True
E100000130714,E100001016189,Dongkuk Holdings,restatement,False
E100002002748,E100001000959,Hancock Prospecting,methodology,False
E100002008141,E100000123261,natural person(s),methodology,True
E100000130884,E100000123261,natural person(s),methodology,True
E100002002934,E100002002935,Melton Renewable Energy UK,methodology,False
E100000132685,E100000123261,natural person(s),methodology,True
E100002003914,E100001000709,Tosyalı Holding,methodology,False
E100001013041,E100000123261,natural person(s),methodology,True
E100002005371,E100002005443,BNP Paribas,methodology,False
E100000130888,E100001016223,Siderurgia Nacional - Empresa de Productos Longos,methodology,False
E100001011975,E100001011976,NextEra Energy Maine,methodology,False
E100001000480,E100001015587,small shareholder(s),restatement,True
E100000002178,E100002000078,Sho-Me Power Electric Cooperative,methodology,False
E100000130846,E100001015587,small shareholder(s),restatement,True
E100000000656,E100001000178,The Master Trust Bank of Japan,restatement,False
E100002003964,E100000130925,Viet Nam Steel,methodology,False
E100000004074,E100000000415,IFIC Holding,restatement,False
E100001013697,E100001000537,Vietnam National Coal and Mineral Industries Holding,methodology,False
E100002005371,E100000136869,European Investment Bank,methodology,False
E100000000074,E100000123261,natural person(s),methodology,True
E100000001193,E100001010596,State Street,restatement,False
E100000001329,E100001010596,State Street,restatement,False
E100000120694,E100000123261,natural person(s),methodology,True
E100000003560,E100000001299,Stonepeak Partners,methodology,False
E100000003431,E100000151565,Blackstone Group,methodology,False
E100000000639,E100001000179,Custody Bank of Japan,restatement,False
E100002003874,E100000000547,Iranian Mines & Mining Industries Development & Renovation Organization,methodology,False
E100001016770,E100002007764,Endeavor Group Holdings,methodology,False
E100000002013,E100000123261,natural person(s),methodology,True
E100002003559,E100000123261,natural person(s),methodology,True
E100001000654,E100000123261,natural person(s),methodology,True
E100000132524,E100001000113,Celulosa Arauco y Constitución,restatement,False
E100000120559,E100000001922,LANCO Infratech,methodology,False
E100002003541,E100002003542,City of Jakarta,methodology,False
E100001015308,E100001014430,Cheniere Energy,methodology,False
E100000131301,E100001016581,Trepang Services,restatement,False
E100000002274,E100002003346,City of Lansing (Michigan),methodology,False
E100002002747,E100000123261,natural person(s),methodology,True
E100000000345,E100002003268,Copenhagen Infrastructure Partners Holding,methodology,False
E100000001099,E100002007788,Secretary Of State For Foreign Commonwealth And Development Affairs,methodology,False
E100000120723,E100000120751,Kuyasa Mining,methodology,False
E100000130858,E100001010315,Salzgitter,methodology,False
E100000003107,E100000000544,Golgohar Mining and Industrial,restatement,False
E100000120517,E100001000520,Life Insurance Corporation of India,restatement,False
E100000001321,E100001015587,small shareholder(s),build-out,True
E100000000846,E100000000839,Government of Qatar,build-out,False
E100001013788,E100001013791,Wi Pere Holdings,methodology,False
E100002000914,E100000123261,natural person(s),methodology,True
E100000000394,E100001015587,small shareholder(s),methodology,True
E100000121187,E100000001785,Elektroprivreda Republike Srpske,methodology,False
E100000002130,E100001011115,Electricity Generating Authority of Thailand Saving & Credit Cooperative,restatement,False
E100001015123,E100001015888,JPMorgan Infrastructure Investments Fund,methodology,False
E100000120752,E100000121134,Powergen,methodology,False
E100000120829,E100001011607,DTJ Co,restatement,False
E100002007687,E100002007810,Invica Industries Holdings,methodology,False
E100001014576,E100002003591,Talisman Global Alternative Master,restatement,False
E100000120432,E100000120433,Eren Holding,methodology,False
E100000132862,E100001015587,small shareholder(s),methodology,True
E100000131856,E100001000761,Adani Enterprises,methodology,False
E100000120708,E100000002143,Elektrik Uretim,methodology,False
E100000001804,E100002000593,Newlima,methodology,False
E100000001773,E100001015897,Territory of Northern Territory,build-out,False
E100000003111,E100000001175,Castleton Commodities International,methodology,False
E100001012192,E100001012195,Marcegaglia Steel,methodology,False
E100000121413,E100000123261,natural person(s),methodology,True
E100001013032,E100001013035,Barz Group,methodology,False
E100000002345,E100002000134,Cherryland Electric Cooperative,methodology,False
E100000000067,E100001015587,small shareholder(s),restatement,True
E100001001209,E100000000641,Electric Power Development,methodology,False
E100000132864,E100002002720,Low Carbon W2e2,methodology,False
E100000120061,E100000120223,Centum Investment Group,methodology,False
E100000001830,E100001015800,Royal Trust Corporation of Canada,restatement,False
E100001015123,E100000001143,ArcLight Capital Partners,methodology,False
E100000004311,E100000000646,Kansai Electric Power,methodology,False
E100001001263,E100000001311,Touchstone Energy Cooperative,methodology,False
E100002003905,E100001010146,China Steel,methodology,False
E100000004064,E100000001262,NRG Energy,build-out,False
E100002002960,E100002002962,Pip Infrastructure Managers,methodology,False
E100000120249,E100000001422,China Power International,methodology,False
E100001010536,E100001011920,Sinha-Medlar Group,methodology,False
E100002003914,E100002004577,Libya United Steel Company for Iron and Steel Industry,methodology,False
E100001015905,E100001015906,Corporación Financiera Colombiana,restatement,False
E100000120360,E100000001240,InterEnergy Holdings,methodology,False
E100000000524,E100001000520,Life Insurance Corporation of India,restatement,False
E100000132508,E100000123261,natural person(s),methodology,True
E100002003571,E100002003572,MGQQ Holding,methodology,False
E100000000136,E100001015800,Royal Trust Corporation of Canada,restatement,False
E100001016035,E100001015587,small shareholder(s),build-out,True
E100002000879,E100002000881,Viridor Energy (Investments Two),methodology,False
E100000120585,E100000120852,Ministry of Mineral Resources and Energy (Mongolia),methodology,False
E100001016215,E100000121514,Vedanta Resources,methodology,False
E100000130794,E100000131060,Grupo Gallardo Balboa,methodology,False
E100000132456,E100001016830,ReGenerate Energy Holdings,methodology,False
E100000000649,E100001000178,The Master Trust Bank of Japan,restatement,False
E100000121082,E100000121535,Walsin Lihwa,build-out,False
E100000002250,E100001001200,Ares EIF Management,methodology,False
E100001000857,E100001016419,Firstline Trust,build-out,False
E100000120770,E100001011269,Ajanta Group,methodology,False
E100000002244,E100002001974,member/employee owned,methodology,False
E100001016737,E100000000947,Korea Electric Power,build-out,False
E100002007667,E100000001454,E.ON,methodology,False
E100000131135,E100001016311,Meski Invest,methodology,False
E100000132420,E100001011058,Georgia Renewable Power,methodology,False
E100001015622,E100000000660,Tokyo Gas,restatement,False
E100000000953,E100001000730,National Pension Service (South Korea),restatement,False
E100000121395,E100000123261,natural person(s),restatement,True
E100002003922,E100000000687,ArcelorMittal,methodology,False
E100002005594,E100002001974,member/employee owned,methodology,False
E100000132998,E100002001699,New Energy Development,methodology,False
E100001014805,E100001014534,Snam,restatement,False
E100000000510,E100002004743,Triton Trust,methodology,False
E100000131851,E100000131865,Magni Investment Holdings,methodology,False
E100001015543,E100001010595,The Vanguard Group,restatement,False
E100000120859,E100000120853,Mitsubishi Chemical,methodology,False
E100000132621,E100000000388,Veolia Environnement,methodology,False
E100001015672,E100001015045,Santos,restatement,False
E100001000384,E100001015848,San Faustin,restatement,False
E100001014838,E100000001492,Gazprom,methodology,False
E100000002466,E100000000746,Shell,build-out,False
E100001010532,E100000001358,Public Investment Fund (Saudi Arabia),restatement,False
E100000120802,E100002007619,Madhucon Sugar & Power Industries,methodology,False
E100000001772,E100001011018,State of Western Australia,methodology,False
E100001011107,E100000000864,RusHydro,restatement,False
E100002003626,E100000123261,natural person(s),methodology,True
E100000130730,E100000123261,natural person(s),restatement,True
E100001001295,E100000001216,Footprint Power SH DevCo GP,methodology,False
E100000002884,E100000001204,Endeavor Energy Holdings,methodology,False
E100002000261,E100000123261,natural person(s),methodology,True
E100000132087,E100000123261,natural person(s),methodology,True
E100000003435,E100001015587,small shareholder(s),restatement,True
E100001015622,E100001010932,Suzuyo Shoji,restatement,False
E100000002466,E100000000245,PetroChina,build-out,False
E100001000479,E100001015587,small shareholder(s),restatement,True
E100001000400,E100001015587,small shareholder(s),restatement,True
E100002003964,E100002003965,Kunming Iron & Steel Group,methodology,False
E100000004231,E100000000940,Hanwha Energy,methodology,False
E100001000736,E100001015587,small shareholder(s),restatement,True
E100000131832,E100001000930,Siam Cement,restatement,False
E100001012077,E100001016233,Helvella Holding,methodology,False
E100000132864,E100002002721,Pmac Energy,methodology,False
E100000003776,E100002001259,Forethought Life Insurance,methodology,False
E100001013702,E100001013704,PT Ancora Indonesia Resources,methodology,False
E100000131517,E100000131474,Cement Australia Holdings,methodology,False
E100001016830,E100001016829,ReEnergy Biomass Operations,methodology,False
E100001000164,E100000000053,CK Infrastructure Holdings,restatement,False
E100000004192,E100000130688,Ternium Argentina,methodology,False
E100002003304,E100002003305,Wgh Uk Holdings,methodology,False
E100001015045,E100001015587,small shareholder(s),restatement,True
E100000120176,E100001011404,Ultimate Energy Investment Group,methodology,False
E100000120862,E100000120433,Eren Holding,methodology,False
E100000002233,E100002000780,City of Clarksdale (Mississippi),build-out,False
E100000004249,E100001011189,Globeleq Africa Investments,methodology,False
E100002001141,E100002001143,FIT Holding,methodology,False
E100000001982,E100001000178,The Master Trust Bank of Japan,restatement,False
E100001011521,E100000123261,natural person(s),methodology,True
E100000001770,E100001015587,small shareholder(s),restatement,True
E100001000163,E100002007654,Enfinium Holdings 5,methodology,False
E100001000652,E100001012199,Vicunha Aços,restatement,False
E100002000316,E100002003565,EMCO Holding,methodology,False
E100000130892,E100000130894,Feralpi Holding,methodology,False
E100000131033,E100000130851,KISCO,methodology,False
E100000003784,E100002008228,Palm Beteiligungs,methodology,False
E100000002178,E100002000076,Northeast Missouri Electric Power Cooperative,methodology,False
E100001016007,E100000150007,Énergir,methodology,False
E100001012151,E100000001364,AES Baltic Holdings,methodology,False
E100000003946,E100000000705,State of Sabah,restatement,False
