entity_id,coal_mw,gas_mw,bio_mw,vintage,blank_rule,name,fossil_mw,thermal_mw,fossil_share,coal_share
E100000000104,0.0,0.0,145.0,August 2026,zero,Brookfield,0.0,145.0,0.0,
E100000000105,0.0,125.29,0.0,August 2026,zero,Canadian Natural Resources,125.29,125.29,1.0,0.0
E100000000107,0.0,6663.5,0.0,August 2026,zero,Capital Power,6663.5,6663.5,1.0,0.0
E100000000111,1743.8,5591.8,90.0,August 2026,zero,Emera,7335.6,7425.6,0.987879767291532,0.23771743279350016
E100000000112,0.0,60.0,0.0,August 2026,zero,Enbridge,60.0,60.0,1.0,0.0
E100000000113,306.0,0.0,0.0,August 2026,zero,First Quantum Minerals,306.0,306.0,1.0,1.0
E100000000114,964.13,1619.8,0.0,August 2026,zero,Fortis,2583.93,2583.93,1.0,0.37312543296451534
E100000000121,0.0,450.0,0.0,August 2026,zero,Maxim Power,450.0,450.0,1.0,0.0
E100000000127,0.0,111.15,0.0,August 2026,zero,Pembina Pipeline,111.15,111.15,1.0,0.0
E100000000132,0.0,161.84,0.0,August 2026,zero,Sherritt International,161.84,161.84,1.0,0.0
E100000000135,0.0,1550.33,0.0,August 2026,zero,Suncor Energy,1550.33,1550.33,1.0,0.0
E100000000136,0.0,815.0,32.0,August 2026,zero,TC Energy,815.0,847.0,0.9622195985832349,0.0
E100000000141,0.0,283.06,0.0,August 2026,zero,Pátria Investments,283.06,283.06,1.0,0.0
E100000000148,0.0,220.3,0.0,August 2026,zero,Energía Latina,220.3,220.3,1.0,0.0
E100000000151,834.59,135.57,14.25,August 2026,zero,Agricultural Bank of China,970.1600000000001,984.4100000000001,0.9855243242145041,0.8602601632720376
E100000000156,0.0,4526.8,0.0,August 2026,zero,Beijing Jingneng Clean Energy,4526.8,4526.8,1.0,0.0
E100000000157,20802.11,653.48,0.0,August 2026,zero,Beijing Jingneng Power,21455.59,21455.59,1.0,0.9695426692997023
E100000000173,2444.81,111.36,0.0,August 2026,zero,China Petrochemical,2556.17,2556.17,1.0,0.95643482241009
E100000000174,42862.48,304.5,9.88,August 2026,zero,China Resources Power Holdings,43166.98,43176.86,0.9997711737259264,0.9929459971487465
E100000000175,56455.7,2036.0,0.0,August 2026,zero,China Shenhua Energy,58491.7,58491.7,1.0,0.9651916425749294
E100000000180,0.0,242.4,0.0,August 2026,zero,Chongqing Gas Group,242.4,242.4,1.0,0.0
E100000000181,39365.46,6006.04,0.0,August 2026,zero,Datang International Power Generation,45371.5,45371.5,1.0,0.8676252713707944
E100000000185,3743.0,411.0,184.0,August 2026,zero,China Energy Engineering,4154.0,4338.0,0.9575841401567543,0.9010592200288878
E100000000186,4513.68,1170.0,0.0,August 2026,zero,Fujian Funeng,5683.68,5683.68,1.0,0.7941474537623512
E100000000188,41678.63,317.8,0.0,August 2026,zero,GD POWER Development,41996.43,41996.43,1.0,0.9924326901119928
E100000000192,18604.05,9223.42,51.0,August 2026,zero,Guangdong Electric Power Development,27827.47,27878.47,0.9981706313151332,0.6685498178598341
E100000000195,1462.0,0.0,0.0,August 2026,zero,Guangxi Guiguan Electric Power,1462.0,1462.0,1.0,1.0
E100000000197,1080.0,920.0,0.0,August 2026,zero,Guangzhou Hengyun Enterprises Holdings,2000.0,2000.0,1.0,0.54
E100000000213,38034.24,8121.36,9.3,August 2026,zero,Huadian Power International,46155.6,46164.9,0.9997985482476947,0.8240438863323194
E100000000217,75805.15,11930.6,291.52,August 2026,zero,Huaneng Power International,87735.75,88027.27,0.9966882989782597,0.8640166636747277
E100000000218,5246.0,370.0,0.0,August 2026,zero,Hubei Energy Group,5616.0,5616.0,1.0,0.9341168091168092
E100000000220,1320.44,276.7,0.0,August 2026,zero,Industrial and Commercial Bank of China,1597.14,1597.14,1.0,0.8267528206669421
E100000000245,3300.48,1321.57,0.0,August 2026,zero,PetroChina,4622.05,4622.05,1.0,0.7140727599225452
E100000000247,4525.72,567.56,2.82,August 2026,zero,Power Construction Corporation of China,5093.280000000001,5096.1,0.9994466356625655,0.8885668959884396
E100000000255,9254.04,4434.21,0.0,August 2026,zero,Shanghai Electric Power,13688.25,13688.25,1.0,0.676057202345077
E100000000262,6684.9,3689.2,0.0,August 2026,zero,Shenergy,10374.099999999999,10374.099999999999,1.0,0.6443836091805555
E100000000265,0.0,1240.2,0.0,August 2026,zero,Shenzhen Gas,1240.2,1240.2,1.0,0.0
E100000000310,33410.26,4944.01,0.22,August 2026,zero,Zhejiang Zheneng Electric Power,38354.270000000004,38354.490000000005,0.9999942640353189,0.8710962299634434
E100000000316,374.92,230.0,0.0,August 2026,zero,Zhuhai Port,604.9200000000001,604.9200000000001,1.0,0.6197844343053627
E100000000324,96.05,0.0,0.0,August 2026,zero,Grupo Energía Bogotá,96.05,96.05,1.0,1.0
E100000000337,2997.0,897.0,30.0,August 2026,zero,CEZ,3894.0,3924.0,0.9923547400611621,0.7696456086286595
E100000000353,0.0,261.0,40.0,August 2026,zero,Seaboard,261.0,301.0,0.867109634551495,0.0
E100000000360,753.0,300.56,0.0,August 2026,zero,Fortum,1053.56,1053.56,1.0,0.7147196172975436
E100000000368,0.0,60.8,0.0,August 2026,zero,Neste,60.8,60.8,1.0,0.0
E100000000369,39.2,0.0,866.83,August 2026,zero,Stora Enso,39.2,906.0300000000001,0.04326567552950785,1.0
E100000000372,0.0,262.0,865.21,August 2026,zero,UPM-Kymmene,262.0,1127.21,0.2324322885708963,0.0
E100000000375,0.0,996.0,0.0,August 2026,zero,Air Liquide,996.0,996.0,1.0,0.0
E100000000382,319.53,21210.35,28.89,August 2026,zero,ENGIE,21529.879999999997,21558.769999999997,0.9986599421024484,0.014841234600471532
E100000000387,320.0,7664.2,0.0,August 2026,zero,TotalEnergies,7984.2,7984.2,1.0,0.04007915633375918
E100000000388,991.01,702.3,317.52,August 2026,zero,Veolia Environnement,1693.31,2010.83,0.8420950552756822,0.5852501904553803
E100000000395,0.0,1138.2,0.0,August 2026,zero,BASF,1138.2,1138.2,1.0,0.0
E100000000397,0.0,25.0,0.0,August 2026,zero,Bertelsmann,25.0,25.0,1.0,0.0
E100000000407,5590.75,2060.55,30.25,August 2026,zero,EnBW Energie Baden-Württemberg,7651.3,7681.55,0.9960619926967864,0.730692823441768
E100000000424,0.0,362.6,0.0,August 2026,zero,Linde,362.6,362.6,1.0,0.0
E100000000426,630.2,214.0,50.85,August 2026,zero,MVV Energie,844.2,895.0500000000001,0.9431875314228255,0.7465055674010898
E100000000433,7064.8,15689.58,593.0,August 2026,zero,RWE,22754.38,23347.38,0.9746010044810167,0.31048088324094086
E100000000436,660.0,610.67,1.15,August 2026,zero,Siemens,1270.67,1271.8200000000002,0.9990957839945903,0.5194110193834748
E100000000457,2393.0,10004.27,0.0,August 2026,zero,Uniper,12397.27,12397.27,1.0,0.1930263679019655
E100000000459,70.0,602.0,0.0,August 2026,zero,Volkswagen,672.0,672.0,1.0,0.10416666666666667
E100000000472,0.0,1020.5,0.0,August 2026,zero,"GEK TERNA Holdings, Real Estate, Construction",1020.5,1020.5,1.0,0.0
E100000000473,0.0,856.84,0.0,August 2026,zero,HELLENiQ ENERGY Holdings,856.84,856.84,1.0,0.0
E100000000475,0.0,1887.79,0.0,August 2026,zero,Metlen Energy & Metals,1887.79,1887.79,1.0,0.0
E100000000476,660.0,2987.11,0.0,August 2026,zero,Public Power Corporation,3647.11,3647.11,1.0,0.1809652025850605
E100000000481,6596.0,4616.35,0.0,August 2026,zero,CLP Holdings,11212.35,11212.35,1.0,0.5882798878022895
E100000000483,12476.62,815.2,88.0,August 2026,zero,China Power International Development,13291.820000000002,13379.820000000002,0.9934229309512385,0.9386690460749543
E100000000486,0.0,518.01,0.0,August 2026,zero,First Pacific,518.01,518.01,1.0,0.0
E100000000487,1050.0,1995.0,0.0,August 2026,zero,HK Electric Investments and HK Electric Investments,3045.0,3045.0,1.0,0.3448275862068966
E100000000490,20.0,1739.1,0.0,August 2026,zero,Kunlun Energy Company Limited,1759.1,1759.1,1.0,0.011369450287078621
E100000000505,0.0,197.0,6.0,August 2026,zero,MOL Magyar Olajes Gazipari,197.0,203.0,0.9704433497536946,0.0
E100000000512,540.0,0.0,0.0,August 2026,zero,GVK Power & Infrastructure,540.0,540.0,1.0,1.0
E100000000513,0.0,225.86,0.0,August 2026,zero,GAIL,225.86,225.86,1.0,0.0
E100000000522,1252.0,45.2,0.0,August 2026,zero,National Aluminium,1297.2,1297.2,1.0,0.9651557200123342
E100000000524,0.0,600.62,0.0,August 2026,zero,Oil and Natural Gas,600.62,600.62,1.0,0.0
E100000000531,220.0,50.0,0.0,August 2026,zero,UltraTech Cement,270.0,270.0,1.0,0.8148148148148148
E100000000533,170.0,113.1,0.0,August 2026,zero,PT Medco Energi Internasional,283.1,283.1,1.0,0.6004945249028611
E100000000585,0.0,88.27,0.0,August 2026,zero,Delek Group,88.27,88.27,1.0,0.0
E100000000591,0.0,230.0,0.0,August 2026,zero,ICL Group,230.0,230.0,1.0,0.0
E100000000598,0.0,146.0,0.0,August 2026,zero,Rapac Communication and Infrastructure,146.0,146.0,1.0,0.0
E100000000602,0.0,6779.0,264.1,August 2026,zero,A2A,6779.0,7043.1,0.9625023072226718,0.0
E100000000608,590.0,7521.0,26.4,August 2026,zero,Enel,8111.0,8137.4,0.9967557205004056,0.07274072247565035
E100000000610,0.0,5621.32,0.0,August 2026,zero,Eni,5621.32,5621.32,1.0,0.0
E100000000619,0.0,241.6,22.84,August 2026,zero,Hera,241.6,264.44,0.9136288004840417,0.0
E100000000620,0.0,2523.0,0.0,August 2026,zero,Iren,2523.0,2523.0,1.0,0.0
E100000000630,6574.92,26454.33,197.88,August 2026,zero,Chubu Electric Power,33029.25,33227.13,0.9940446255815655,0.19906355730148279
E100000000635,0.0,3196.17,91.9,August 2026,zero,ENEOS Holdings,3196.17,3288.07,0.9720504733779999,0.0
E100000000638,0.0,321.89,0.0,August 2026,zero,INPEX,321.89,321.89,1.0,0.0
E100000000639,0.0,581.83,26.07,August 2026,zero,Idemitsu Kosan,581.83,607.9000000000001,0.9571146570159565,0.0
E100000000641,9066.14,5091.59,11.67,August 2026,zero,Electric Power Development,14157.73,14169.4,0.9991763942015893,0.6403667819629276
E100000000643,329.85,281.7,0.0,August 2026,zero,JFE Holdings,611.55,611.55,1.0,0.5393671817512878
E100000000645,0.0,389.4,67.38,August 2026,zero,Japan Petroleum Exploration,389.4,456.78,0.8524891632733482,0.0
E100000000646,2626.3,11032.32,331.0,August 2026,zero,Kansai Electric Power,13658.619999999999,13989.619999999999,0.976339600360839,0.19228150428081317
E100000000647,2700.0,1248.2,0.0,August 2026,zero,Kobe Steel,3948.2,3948.2,1.0,0.6838559343498304
E100000000648,3307.65,6112.07,124.37,August 2026,zero,Kyushu Electric Power,9419.72,9544.09,0.9869688990778586,0.3511410105608235
E100000000649,1518.63,5198.83,54.02,August 2026,zero,Marubeni,6717.46,6771.4800000000005,0.9920224234583872,0.22607205699773428
E100000000650,382.7,4523.83,39.66,August 2026,zero,Mitsubishi,4906.53,4946.19,0.9919817071321563,0.07799809641437024
E100000000651,1245.04,5827.52,1.61,August 2026,zero,Mitsui &,7072.56,7074.17,0.9997724114631116,0.17603809653081767
E100000000652,2355.15,2528.83,0.0,August 2026,zero,Nippon Steel,4883.98,4883.98,1.0,0.48221941940794194
E100000000654,246.05,3365.29,148.38,August 2026,zero,Osaka Gas,3611.34,3759.7200000000003,0.9605342951070824,0.06813260451799055
E100000000655,1450.0,2544.49,27.0,August 2026,zero,Shikoku Electric Power,3994.49,4021.49,0.9932860705857779,0.36300003254483054
E100000000656,0.0,807.95,36.75,August 2026,zero,Sojitz,807.95,844.7,0.9564934296199834,0.0
E100000000657,4654.04,2557.92,125.0,August 2026,zero,Sumitomo,7211.96,7336.96,0.9829629710397767,0.6453224920825962
E100000000658,5356.84,6721.0,1.82,August 2026,zero,Tohoku Electric Power,12077.84,12079.66,0.9998493335077312,0.443526325899333
E100000000659,6655.47,26085.08,0.58,August 2026,zero,Tokyo Electric Power,32740.550000000003,32741.130000000005,0.9999822852784861,0.20327911412606078
E100000000660,0.0,1966.98,137.25,August 2026,zero,Tokyo Gas,1966.98,2104.23,0.934774240458505,0.0
E100000000662,52.5,706.53,1.5,August 2026,zero,Toyota Tsusho,759.03,760.53,0.9980276912153366,0.06916722659183432
E100000000669,0.0,298.62,0.0,August 2026,zero,National Company KazMunayGas,298.62,298.62,1.0,0.0
E100000000685,0.0,1045.0,112.24,August 2026,zero,Ignitis Grupe,1045.0,1157.24,0.9030106114548409,0.0
E100000000687,88.5,1306.54,0.0,August 2026,zero,ArcelorMittal,1395.04,1395.04,1.0,0.06343904117444661
E100000000692,0.0,483.0,0.0,August 2026,zero,Tenaris,483.0,483.0,1.0,0.0
E100000000700,0.0,157.44,9.2,August 2026,zero,Melewar Industrial Group,157.44,166.64,0.944791166586654,0.0
E100000000703,0.0,171.0,0.0,August 2026,zero,Petronas Gas,171.0,171.0,1.0,0.0
E100000000706,6810.0,4912.04,11.25,August 2026,zero,Tenaga Nasional,11722.04,11733.29,0.9990411896407572,0.5809568982873288
E100000000707,231.0,0.0,0.0,August 2026,zero,YTL Corporation,231.0,231.0,1.0,1.0
E100000000712,0.0,114.0,0.0,August 2026,zero,Cydsa,114.0,114.0,1.0,0.0
E100000000718,0.0,516.2,0.0,August 2026,zero,Grupo México,516.2,516.2,1.0,0.0
E100000000735,0.0,573.0,0.0,August 2026,zero,Akzo Nobel,573.0,573.0,1.0,0.0
E100000000741,0.0,56.41,0.0,August 2026,zero,LyondellBasell Industries,56.41,56.41,1.0,0.0
E100000000746,0.0,3339.17,0.0,August 2026,zero,Shell,3339.17,3339.17,1.0,0.0
E100000000747,32.0,112.0,0.0,August 2026,zero,Stellantis,144.0,144.0,1.0,0.2222222222222222
E100000000749,0.0,35.0,0.0,August 2026,zero,Fonterra Co-operative Group,35.0,35.0,1.0,0.0
E100000000759,0.0,480.0,0.0,August 2026,zero,Oando,480.0,480.0,1.0,0.0
E100000000764,0.0,676.26,0.0,August 2026,zero,Transnational Corporation,676.26,676.26,1.0,0.0
E100000000766,0.0,1161.0,0.0,August 2026,zero,Equinor,1161.0,1161.0,1.0,0.0
E100000000770,0.0,0.0,38.02,August 2026,zero,Norske Skog,0.0,38.02,0.0,
E100000000773,0.0,28.69,0.0,August 2026,zero,Wärtsilä,28.69,28.69,1.0,0.0
E100000000774,0.0,68.0,11.5,August 2026,zero,Yara International,68.0,79.5,0.8553459119496856,0.0
E100000000776,0.0,164.0,0.0,August 2026,zero,Dhofar International Development & Investment Holding Company,164.0,164.0,1.0,0.0
E100000000798,0.0,140.0,0.0,August 2026,zero,Palestine Electric Company,140.0,140.0,1.0,0.0
E100000000805,0.0,129.85,0.0,August 2026,zero,ACEN,129.85,129.85,1.0,0.0
E100000000810,0.0,823.55,2.55,August 2026,zero,First Generation Holdings,823.55,826.0999999999999,0.9969132066335795,0.0
E100000000813,838.84,763.74,0.0,August 2026,zero,Manila Electric,1602.58,1602.58,1.0,0.5234309675648018
E100000000815,3755.8,1539.75,0.0,August 2026,zero,San Miguel,5295.55,5295.55,1.0,0.7092370008780958
E100000000817,68.0,129.36,0.0,August 2026,zero,Vivant,197.36,197.36,1.0,0.3445480340494528
E100000000818,0.0,21.0,0.0,August 2026,zero,Arctic Paper,21.0,21.0,1.0,0.0
E100000000822,340.55,0.0,0.0,August 2026,zero,Energa,340.55,340.55,1.0,1.0
E100000000824,0.0,49.5,0.0,August 2026,zero,KGHM Polska Miedź,49.5,49.5,1.0,0.0
E100000000826,12609.4,2303.0,68.0,August 2026,zero,PGE Polska Grupa Energetyczna,14912.4,14980.4,0.9954607353608715,0.8455647648936455
E100000000827,1598.55,1180.33,25.0,August 2026,zero,ORLEN,2778.88,2803.88,0.9910837838994536,0.5752497409028098
E100000000828,0.0,129.0,0.0,August 2026,zero,Polenergia,129.0,129.0,1.0,0.0
E100000000832,4423.5,304.0,40.0,August 2026,zero,TAURON Polska Energia,4727.5,4767.5,0.9916098584163607,0.935695399259651
E100000000834,0.0,3141.61,0.0,August 2026,zero,EDP,3141.61,3141.61,1.0,0.0
E100000000836,0.0,54.19,0.0,August 2026,zero,Galp Energia,54.19,54.19,1.0,0.0
E100000000837,0.0,0.0,26.45,August 2026,zero,Mota-Engil,0.0,26.45,0.0,
E100000000840,0.0,200.0,0.0,August 2026,zero,Industries Qatar,200.0,200.0,1.0,0.0
E100000000842,0.0,675.0,0.0,August 2026,zero,Qatar Aluminium Manufacturing Co,675.0,675.0,1.0,0.0
E100000000858,0.0,230.0,0.0,August 2026,zero,Ilim Group,230.0,230.0,1.0,0.0
E100000000860,0.0,110.0,0.0,August 2026,zero,Mechel,110.0,110.0,1.0,0.0
E100000000864,2480.41,1505.61,0.0,August 2026,zero,RusHydro,3986.0199999999995,3986.0199999999995,1.0,0.6222773593710017
E100000000866,2420.0,8920.0,0.0,August 2026,zero,Unipro,11340.0,11340.0,1.0,0.21340388007054673
E100000000868,4021.0,24205.45,0.0,August 2026,zero,Inter RAO,28226.45,28226.45,1.0,0.14245503773942525
E100000000869,0.0,3343.6,0.0,August 2026,zero,LUKOIL,3343.6,3343.6,1.0,0.0
E100000000870,0.0,1016.7,0.0,August 2026,zero,Norilsk Nickel Mining and Metallurgical Company,1016.7,1016.7,1.0,0.0
E100000000874,0.0,1312.67,0.0,August 2026,zero,Rosneft,1312.67,1312.67,1.0,0.0
E100000000878,0.0,13465.9,0.0,August 2026,zero,T Plus,13465.9,13465.9,1.0,0.0
E100000000881,0.0,684.0,0.0,August 2026,zero,Tatneft,684.0,684.0,1.0,0.0
E100000000882,0.0,10448.35,0.0,August 2026,zero,ACWA Power,10448.35,10448.35,1.0,0.0
E100000000888,0.0,6356.0,0.0,August 2026,zero,Saudi Arabian Oil,6356.0,6356.0,1.0,0.0
E100000000889,0.0,185.0,0.0,August 2026,zero,Saudi Basic Industries,185.0,185.0,1.0,0.0
E100000000890,0.0,61967.85,0.0,August 2026,zero,Saudi Electricity,61967.85,61967.85,1.0,0.0
E100000000906,0.0,22.4,0.0,August 2026,zero,NSL,22.4,22.4,1.0,0.0
E100000000909,1626.0,5103.0,37.38,August 2026,zero,Sembcorp Industries,6729.0,6766.38,0.9944756280315323,0.24164065983058403
E100000000927,0.0,324.0,0.0,August 2026,zero,Sasol,324.0,324.0,1.0,0.0
E100000000935,267.0,3465.41,148.04,August 2026,zero,GS Holdings,3732.41,3880.45,0.9618497854630262,0.07153554941713264
E100000000936,0.0,500.0,0.0,August 2026,zero,HDC Holdings,500.0,500.0,1.0,0.0
E100000000938,0.0,827.0,0.0,August 2026,zero,Hanjin Heavy Industries & Construction Holdings,827.0,827.0,1.0,0.0
E100000000947,35688.37,24436.0,785.11,August 2026,zero,Korea Electric Power,60124.37,60909.48,0.9871102166690636,0.5935757829978094
E100000000950,0.0,270.0,0.0,August 2026,zero,Korea Zinc,270.0,270.0,1.0,0.0
E100000000953,714.0,4400.02,0.0,August 2026,zero,POSCO Holdings,5114.02,5114.02,1.0,0.13961619234965839
E100000000955,395.2,1116.39,0.0,August 2026,zero,SK Gas,1511.5900000000001,1511.5900000000001,1.0,0.26144655627518043
E100000000958,911.8,308.96,0.0,August 2026,zero,Samchully,1220.76,1220.76,1.0,0.7469117598872833
E100000000960,603.2,1296.75,0.0,August 2026,zero,Samsung C&T,1899.95,1899.95,1.0,0.31748203900102634
E100000000968,0.0,7784.6,0.0,August 2026,zero,Endesa,7784.6,7784.6,1.0,0.0
E100000000975,0.0,7280.3,0.0,August 2026,zero,Iberdrola,7280.3,7280.3,1.0,0.0
E100000000978,0.0,8664.13,24.5,August 2026,zero,Naturgy Energy Group,8664.13,8688.63,0.997180222888994,0.0
E100000000980,0.0,2216.0,0.0,August 2026,zero,Repsol,2216.0,2216.0,1.0,0.0
E100000000991,0.0,263.65,0.0,August 2026,zero,BKW,263.65,263.65,1.0,0.0
E100000001005,0.0,733.09,0.26,August 2026,zero,UBS Group,733.09,733.35,0.9996454626031227,0.0
E100000001008,0.0,1210.0,0.0,August 2026,zero,Asia Cement,1210.0,1210.0,1.0,0.0
E100000001009,0.0,0.0,8.65,August 2026,zero,CTCI,0.0,8.65,0.0,
E100000001012,983.8,0.0,0.0,August 2026,zero,Formosa Chemicals & Fibre,983.8,983.8,1.0,1.0
E100000001013,3102.8,0.0,0.0,August 2026,zero,Formosa Petrochemical,3102.8,3102.8,1.0,1.0
E100000001015,608.65,1243.0,0.0,August 2026,zero,Formosa Plastics,1851.65,1851.65,1.0,0.3287068290443658
E100000001016,298.8,52.0,0.0,August 2026,zero,Nan Ya Plastics,350.8,350.8,1.0,0.8517673888255416
E100000001017,48.0,1610.61,0.0,August 2026,zero,Taiwan Cogeneration,1658.61,1658.61,1.0,0.028939895454627673
E100000001021,0.0,114.0,112.63,August 2026,zero,Absolute Clean Energy,114.0,226.63,0.5030225477650797,0.0
E100000001023,0.0,2803.33,0.0,August 2026,zero,B.Grimm Power,2803.33,2803.33,1.0,0.0
E100000001029,594.38,3840.7,0.0,August 2026,zero,Global Power Synergy,4435.08,4435.08,1.0,0.1340178756640241
E100000001035,0.0,19.25,0.0,August 2026,zero,PTT,19.25,19.25,1.0,0.0
E100000001043,0.0,49.17,0.0,August 2026,zero,Univentures,49.17,49.17,1.0,0.0
E100000001044,0.0,94.14,0.0,August 2026,zero,National Enterprises,94.14,94.14,1.0,0.0
E100000001057,225.0,889.7,2.39,August 2026,zero,Hacı Ömer Sabancı Holding,1114.7,1117.0900000000001,0.9978605125817973,0.20184803086032116
E100000001069,0.0,226.0,0.0,August 2026,zero,Petkim Petrokimya Holding,226.0,226.0,1.0,0.0
E100000001071,0.0,239.22,0.0,August 2026,zero,Turcas Petrol,239.22,239.22,1.0,0.0
E100000001072,0.0,15.84,0.0,August 2026,zero,Türkiye İş Bankasi,15.84,15.84,1.0,0.0
E100000001078,250.0,7616.15,4.99,August 2026,zero,Abu Dhabi National Energy Company,7866.15,7871.139999999999,0.9993660384645681,0.031781748377541746
E100000001096,0.0,1916.71,191.6,August 2026,zero,BP,1916.71,2108.31,0.9091215238745726,0.0
E100000001101,0.0,565.0,0.0,August 2026,zero,Centrica,565.0,565.0,1.0,0.0
E100000001104,0.0,96.0,2580.0,August 2026,zero,Drax Group,96.0,2676.0,0.03587443946188341,0.0
E100000001114,279.3,0.0,121.0,August 2026,zero,Mondi,279.3,400.3,0.6977267049712715,1.0
E100000001116,0.0,3480.4,0.0,August 2026,zero,National Grid,3480.4,3480.4,1.0,0.0
E100000001119,0.0,380.0,0.0,August 2026,zero,Rio Tinto,380.0,380.0,1.0,0.0
E100000001122,0.0,145.0,0.0,August 2026,zero,SDCL Energy Efficiency Income Trust,145.0,145.0,1.0,0.0
E100000001123,0.0,6117.8,25.0,August 2026,zero,SSE,6117.8,6142.8,0.9959301946994856,0.0
E100000001126,0.0,65.0,0.0,August 2026,zero,Tate & Lyle,65.0,65.0,1.0,0.0
E100000001132,0.0,1973.11,0.0,August 2026,zero,Air Products and Chemicals,1973.11,1973.11,1.0,0.0
E100000001133,247.2,1244.8,0.0,August 2026,zero,Algonquin Power & Utilities,1492.0,1492.0,1.0,0.16568364611260053
E100000001135,1689.02,3262.08,0.0,August 2026,zero,Alliant Energy,4951.1,4951.1,1.0,0.3411403526489063
E100000001137,0.0,129.75,0.0,August 2026,zero,Alphabet,129.75,129.75,1.0,0.0
E100000001140,10567.57,8581.5,0.0,August 2026,zero,American Electric Power Company,19149.07,19149.07,1.0,0.5518581320137218
E100000001155,7583.39,13887.54,0.0,August 2026,zero,Berkshire Hathaway,21470.93,21470.93,1.0,0.35319336423713366
E100000001157,413.88,262.64,0.0,August 2026,zero,Black Hills,676.52,676.52,1.0,0.6117779223082835
E100000001158,1260.0,3566.94,0.0,August 2026,zero,Blackstone,4826.9400000000005,4826.9400000000005,1.0,0.2610349413914405
E100000001164,1514.03,3895.0,64.5,August 2026,zero,CMS Energy,5409.03,5473.53,0.9882160141627067,0.2799078577859616
E100000001169,0.0,797.0,0.0,August 2026,zero,California Resources,797.0,797.0,1.0,0.0
E100000001173,0.0,3268.68,0.0,August 2026,zero,Carlyle Group,3268.68,3268.68,1.0,0.0
E100000001177,530.4,51.07,0.0,August 2026,zero,CenterPoint Energy,581.47,581.47,1.0,0.9121708772593599
E100000001179,0.0,1059.3,0.0,August 2026,zero,Chevron,1059.3,1059.3,1.0,0.0
E100000001186,0.0,716.0,0.0,August 2026,zero,Consolidated Edison,716.0,716.0,1.0,0.0
E100000001193,4576.2,12078.0,213.0,August 2026,zero,Dominion Energy,16654.2,16867.2,0.9873719408081958,0.27477753359512913
E100000001194,15030.71,24376.63,0.0,August 2026,zero,Duke Energy,39407.34,39407.34,1.0,0.3814190452844572
E100000001195,0.0,5.77,0.0,August 2026,zero,Dupont,5.77,5.77,1.0,0.0
E100000001198,0.0,1286.0,0.0,August 2026,zero,Edison International,1286.0,1286.0,1.0,0.0
E100000001209,1775.92,6945.0,0.0,August 2026,zero,Entergy,8720.92,8720.92,1.0,0.20363906560317033
E100000001210,6116.96,4444.54,0.0,August 2026,zero,Evergy,10561.5,10561.5,1.0,0.5791753065378971
E100000001212,0.0,105.0,0.0,August 2026,zero,Exelon,105.0,105.0,1.0,0.0
E100000001213,0.0,2102.48,0.0,August 2026,zero,Exxon Mobil,2102.48,2102.48,1.0,0.0
E100000001215,0.0,25.0,0.0,August 2026,zero,FMC,25.0,25.0,1.0,0.0
E100000001220,95.16,116.46,0.0,August 2026,zero,FreePort-McMoran,211.62,211.62,1.0,0.4496739438616388
E100000001223,0.0,3044.43,0.0,August 2026,zero,General Electric,3044.43,3044.43,1.0,0.0
E100000001235,383.46,1146.92,0.0,August 2026,zero,IDACORP,1530.38,1530.38,1.0,0.2505652190959108
E100000001237,646.61,1955.42,244.38,August 2026,zero,ITOCHU,2602.03,2846.4100000000003,0.9141444837532189,0.24850213102846622
E100000001241,0.0,508.7,1072.81,August 2026,zero,International Paper,508.7,1581.51,0.3216546212164324,0.0
E100000001247,367.86,3347.77,875.98,August 2026,zero,KKR & Co.,3715.63,4591.610000000001,0.8092216020088814,0.09900339915438297
E100000001251,323.49,407.13,0.0,August 2026,zero,MGE Energy,730.62,730.62,1.0,0.44276094276094274
E100000001254,0.0,973.95,0.0,August 2026,zero,Marathon Petroleum,973.95,973.95,1.0,0.0
E100000001260,0.0,837.99,0.0,August 2026,zero,Morgan Stanley,837.99,837.99,1.0,0.0
E100000001262,6963.0,11184.74,0.0,August 2026,zero,NRG Energy,18147.739999999998,18147.739999999998,1.0,0.383684139182069
E100000001265,0.0,120.0,16.0,August 2026,zero,New Fortress Energy,120.0,136.0,0.8823529411764706,0.0
E100000001267,222.75,28185.1,0.0,August 2026,zero,NextEra Energy,28407.85,28407.85,1.0,0.007841142501104448
E100000001268,1387.0,877.0,0.0,August 2026,zero,NiSource,2264.0,2264.0,1.0,0.6126325088339223
E100000001269,2060.0,5321.39,0.0,August 2026,zero,OGE Energy,7381.39,7381.39,1.0,0.27908022743683775
E100000001270,0.0,1786.83,0.0,August 2026,zero,Occidental Petroleum,1786.83,1786.83,1.0,0.0
E100000001271,0.0,678.0,0.0,August 2026,zero,Olin,678.0,678.0,1.0,0.0
E100000001275,0.0,284.0,0.0,August 2026,zero,PBF Energy,284.0,284.0,1.0,0.0
E100000001277,212.71,717.5,0.0,August 2026,zero,PNM Resources,930.21,930.21,1.0,0.22866879521828404
E100000001278,5326.66,3160.0,0.0,August 2026,zero,PPL,8486.66,8486.66,1.0,0.62765092509892
E100000001282,0.0,631.0,0.0,August 2026,zero,Phillips 66,631.0,631.0,1.0,0.0
